Year,State/UT,District,crime_against_children,crime_against_women,cyber_crime,ipc_by_juveniles,ipc,missing_persons,sc_crime,sll_crime,sll_juveniles,st_crime,latitude,longitude
2020,Tamil Nadu,Other Units,0,0,0,0,0,0,0,620,0,0,16.3876268,73.7308816
2020,Tamil Nadu,Perambalur,69,60,9,66,8195,6,12,3479,0,0,11.2902641,78.9300404
2020,Tamil Nadu,Pudukottai,56,212,69,24,11731,13,55,9671,6,0,10.3826515,78.8191259
2020,Tamil Nadu,Ramnathapuram,97,177,66,8,3858,12,49,12020,5,0,9.5,78.5
2020,Tamil Nadu,Ranipet,39,71,4,1,7153,8,2,3187,0,0,12.9186243,79.4081921
2020,Tamil Nadu,Salem,123,213,0,21,11175,22,31,11297,3,2,11.6469616,78.2106958
2020,Tamil Nadu,Salem City,73,115,0,9,11049,16,5,6609,8,1,11.6550532,78.1549562
2020,Tamil Nadu,Sivagangai,84,157,27,49,9531,7,62,4819,5,0,9.9650599,78.7204283
2020,Tamil Nadu,Tenkasi,91,111,13,16,6166,14,41,5364,11,0,9.0933908,77.4758373
2020,Tamil Nadu,Thanjavur,80,210,35,85,43003,19,75,11191,9,2,10.659037,79.2014278
2020,Tamil Nadu,Theni,107,135,8,30,32589,6,54,6280,19,1,9.8692558,77.4222974
2020,Tamil Nadu,Thirunelveli,139,160,28,67,9063,12,60,4915,10,0,8.5495014,77.5805178
2020,Tamil Nadu,Thirunelveli City,38,81,22,6,7147,13,13,2525,2,0,16.3876268,73.7308816
2020,Tamil Nadu,Thiruvallur,82,119,8,32,51905,32,9,7890,13,1,13.2537619,80.0562572
2020,Tamil Nadu,Thiruvannamalai,107,173,0,22,82696,19,45,11218,3,4,9.539867,77.6197904
2020,Tamil Nadu,Thiruvarur,83,173,24,19,4993,4,19,39087,1,0,10.6878621,79.4979437
2020,Tamil Nadu,Thoothukudi,189,220,1,162,13838,21,43,6293,52,1,8.8457035,77.9938178
2020,Tamil Nadu,Tiruppattur,134,157,5,12,2962,6,10,13072,0,0,10.1095888,78.6014428
2020,Tamil Nadu,Tiruppur,62,107,7,6,27561,18,30,6489,0,2,10.7915267,77.5325466
2020,Tamil Nadu,Tiruppur City,37,59,14,9,8451,13,0,3981,0,0,11.1017815,77.345192
2020,Tamil Nadu,Trichy,158,214,19,79,26292,26,49,6611,11,0,10.8071144,78.6880939
2020,Tamil Nadu,Trichy City,46,87,24,55,7258,21,8,6869,7,0,12.737753,80.0014634
2020,Tamil Nadu,Vellore,78,103,0,32,21130,15,12,4935,9,0,12.9021849,79.061104
2020,Tamil Nadu,Villupuram,117,257,9,19,5160,13,54,47446,10,0,11.9398285,79.4945645
2020,Tamil Nadu,Virudhunagar,89,137,18,25,11950,11,50,12079,8,0,9.4926289,77.8631831
2020,Telangana,Adilabad,60,200,1,25,1822,3,14,269,0,11,19.6759452,78.5339895
2020,Telangana,Bhadradri Kothagudem,218,645,39,12,3991,11,44,334,10,66,17.7166633,80.5712609
2020,Telangana,Hyderabad Commissionerate,467,2390,2553,142,15978,105,127,2077,30,26,16.3876268,73.7308816
2020,Telangana,Jagityal,56,339,44,2,3944,2,128,240,0,17,18.8249636,78.8788332
2020,Telangana,Jayashankar Bhupalpalli,66,212,9,2,1943,4,26,220,0,10,16.3876268,73.7308816
2020,Telangana,Jogulamba Gadwal,58,141,10,10,1730,0,27,239,0,5,16.0999202,77.7341584
2020,Telangana,Kamareddy ,53,304,15,41,2988,8,56,121,0,29,18.316551,78.0539381
2020,Telangana,Karimnagar Commissionerate,69,544,38,57,3557,15,112,184,4,8,16.3876268,73.7308816
2020,Telangana,Khammam Commissionerate,296,699,50,34,5814,8,83,360,7,37,16.3876268,73.7308816
2020,Telangana,Kumaram Bheem Asifabad,23,200,4,16,2938,6,27,299,0,26,16.3876268,73.7308816
2020,Telangana,Mahabubabad,98,325,15,44,2003,4,16,272,0,12,17.7138983,80.0413425
2020,Telangana,Mahabubnagar,125,327,16,14,1966,13,26,325,0,13,16.6965686,77.9591146
2020,Telangana,Medak,102,279,11,32,2530,9,29,256,0,12,17.9375095,78.211745
2020,Telangana,Mulug,35,158,5,6,844,0,9,319,6,15,18.1585442,79.9482182
2020,Telangana,Nagarkurnool,94,255,9,6,2981,2,47,159,0,8,16.4157627,78.6830433
2020,Telangana,Nalgonda,129,660,18,62,4587,5,74,292,0,21,17.0504406,79.2669235
2020,Telangana,Narayanpet,69,145,2,27,1094,0,18,125,0,2,16.7005518,77.6164845
2020,Telangana,Nirmal,21,122,9,16,1544,8,13,91,4,4,19.091521,78.396609
2020,Telangana,Nizamabad Commissionerate,85,502,12,24,4367,25,60,508,0,20,16.3876268,73.7308816
2020,Telangana,Rachakonda Commissionerate,282,2705,726,85,16154,16,283,885,0,60,16.3876268,73.7308816
2020,Telangana,Rajanna Siricilla,61,299,15,1,3089,5,84,172,0,9,16.3876268,73.7308816
2020,Telangana,Ramagundam Commissionerate,154,853,49,72,6438,12,118,284,0,24,16.3876268,73.7308816
2020,Telangana,Sangareddy,43,273,13,11,3479,11,41,247,0,10,17.8684342,77.8227189
2020,Telangana,Siddipet Commissionerate,77,652,25,0,4520,16,96,418,3,15,16.3876268,73.7308816
2020,Telangana,Suryapet,98,604,12,13,5178,7,65,305,0,21,17.0800139,79.792533
2020,Telangana,Vikarabad,137,263,7,33,2738,7,48,159,0,12,17.2702855,77.745297
2020,Telangana,Wanaparthy,50,132,6,6,1503,0,38,124,3,5,16.2852944,77.9864473
2020,Telangana,Warangal Commissionerate,219,844,99,41,6542,21,71,628,0,37,16.3876268,73.7308816
2020,Tripura,Dhalai,21,53,0,1,251,1,0,36,0,0,23.8253158,91.9732227
2020,Tripura,Gomati,27,125,1,0,535,1,0,48,1,0,23.4987407,91.2999111
2020,Tripura,Kowai,29,78,4,0,375,2,0,78,0,0,16.3876268,73.7308816
2020,Tripura,North,21,75,1,0,353,0,0,65,0,0,24.1,92.1
2020,Tripura,Sipahijala,27,84,2,2,365,1,0,88,1,0,23.5307446,91.3015654
2020,Tripura,Unakoti,40,97,2,7,286,0,0,59,3,0,24.1909849,92.0460483
2020,Tripura,West,62,244,11,8,1260,12,2,178,3,2,23.8,91.3
2020,Uttar Pradesh,Agra,323,1017,84,0,9330,18,144,3011,0,0,27.1752554,78.0098161
2020,Uttar Pradesh,Aligarh,525,1600,223,0,8451,7,171,3446,0,0,27.8761073,78.1358153
2020,Uttar Pradesh,Ambedkar Nagar,130,458,78,0,1847,2,13,1639,0,0,26.4045941,82.6065154
2020,Uttar Pradesh,Amethi,84,313,70,0,3694,2,290,2033,0,0,26.3462741,81.6252039
2020,Uttar Pradesh,Amroha,60,424,41,0,2946,0,72,2405,0,0,28.7952632,78.3436244
2020,Uttar Pradesh,Auraiya,126,459,39,5,2528,1,150,3441,5,0,26.6558215,79.5160757
2020,Uttar Pradesh,Ayodhya,234,781,65,2,5756,3,215,3832,0,0,26.7990707,82.2052321
2020,Uttar Pradesh,Azamgarh,152,762,97,0,4414,9,237,1828,0,3,26.023639,83.0293105
2020,Uttar Pradesh,Badaun,176,611,26,18,3625,3,95,3692,2,0,28.0649367,79.043832
2020,Uttar Pradesh,Baghpat,163,401,70,0,2922,2,47,1950,0,0,29.0374779,77.3062737
2020,Uttar Pradesh,Bahraich,133,918,93,0,5689,8,352,3570,0,0,27.7343823,81.47654
2020,Uttar Pradesh,Ballia,97,370,28,0,1811,9,92,2917,0,0,25.8749595,84.1210329
2020,Uttar Pradesh,Balrampur,127,349,65,0,1642,1,163,2034,0,0,27.4476988,82.3956245
2020,Uttar Pradesh,Banda,231,492,64,1,2296,2,189,1725,2,0,25.4438537,80.5595237
2020,Uttar Pradesh,Barabanki,361,732,52,55,5685,6,232,3379,14,0,26.9421406,81.3856087
2020,Uttar Pradesh,Bareilly,211,1184,180,0,8207,3,158,6834,0,0,28.4582345,79.4047452
2020,Uttar Pradesh,Basti,220,337,67,0,2328,0,156,2636,0,0,26.8387084,82.5350919
2020,Uttar Pradesh,Bhadohi,50,196,32,0,1607,0,118,682,0,0,25.424304,82.4883923
2020,Uttar Pradesh,Bijnor,114,904,90,0,3618,8,86,5208,0,0,29.4074203,78.4821406
2020,Uttar Pradesh,Bulandshahar,341,1269,276,53,7791,12,164,6234,31,0,28.5242541,77.5995188
2020,Uttar Pradesh,Chandoli,63,233,15,19,1667,13,136,1065,8,0,16.3876268,73.7308816
2020,Uttar Pradesh,Chitrakoot,112,213,35,0,1236,0,102,825,0,0,25.217139,81.1045927
2020,Uttar Pradesh,Deoria,38,88,72,0,2427,0,124,2856,0,0,26.4239911,83.7638578
2020,Uttar Pradesh,Etah,60,401,36,0,3864,1,168,2523,0,0,27.5550357,78.5992221
2020,Uttar Pradesh,Etawah,82,296,42,0,3076,1,95,3226,0,0,26.7155629,79.0917098
2020,Uttar Pradesh,Fatehgarh,178,366,43,0,2094,0,88,34933,0,0,27.3700748,79.620752
2020,Uttar Pradesh,Fatehpur,270,614,35,55,3543,4,149,2932,7,0,25.8348023,80.9154547
2020,Uttar Pradesh,Firozabad,377,913,64,22,5429,2,144,2444,2,0,27.1941954,78.4604956
2020,Uttar Pradesh,Gautambudh Nagar,144,775,1585,5,9251,20,60,3805,14,0,16.3876268,73.7308816
2020,Uttar Pradesh,Ghaziabad,231,592,896,0,11380,0,58,7650,0,0,28.7749966,77.4586967
2020,Uttar Pradesh,Ghazipur,228,696,83,177,6415,0,252,1590,27,0,25.6034863,83.5075888
2020,Uttar Pradesh,Gonda,189,602,56,0,3049,2,282,4642,0,0,27.1103723,81.9238906
2020,Uttar Pradesh,Gorakhpur,16,896,203,0,10745,0,316,13100,0,0,26.6677977,83.3642334
2020,Uttar Pradesh,Hamirpur,165,310,30,7,1888,0,142,2057,3,0,25.75,80.0
2020,Uttar Pradesh,Hapur,82,184,32,11,2757,6,44,1710,2,0,28.7166767,77.890433
2020,Uttar Pradesh,Hardoi,154,618,61,0,7177,0,197,54,0,0,27.3369978,80.0998232
2020,Uttar Pradesh,Hathras,160,456,22,0,2409,1,66,1413,0,0,27.5724324,78.1116209
2020,Uttar Pradesh,Jalaun,92,365,71,9,2876,0,135,4911,1,0,26.1048633,79.3919136
2020,Uttar Pradesh,Jaunpur,273,510,126,6,5032,0,253,2186,8,0,25.7967065,82.4888992
2020,Uttar Pradesh,Jhansi,148,655,78,0,3404,0,196,7967,0,0,25.529855,78.6527802
2020,Uttar Pradesh,Kannauj,187,500,44,0,2246,0,95,2061,0,0,26.9986675,79.6927946
2020,Uttar Pradesh,Kanpur Dehat,197,745,81,0,4399,0,172,5219,0,0,26.458564,79.8548052
2020,Uttar Pradesh,Kanpur Nagar,318,1537,353,19,8011,10,239,11795,0,0,26.45,80.33
2020,Uttar Pradesh,Kasganj,259,751,40,0,3055,1,119,1064,0,0,27.7888528,78.8229701
2020,Uttar Pradesh,Kaushambi,289,377,80,0,4678,0,154,3027,0,0,25.5342456,81.4493567
2020,Uttar Pradesh,Khiri,237,1163,98,0,6136,2,279,6374,0,0,16.3876268,73.7308816
2020,Uttar Pradesh,Kushi Nagar,245,505,68,56,2648,0,222,3819,0,0,16.3876268,73.7308816
2020,Uttar Pradesh,Lalitpur,32,110,15,0,1317,0,106,2065,0,0,24.6999688,78.51862
2020,Uttar Pradesh,Lucknow Commissionarate,604,2636,1465,87,14515,5,295,4823,33,0,16.3876268,73.7308816
2020,Uttar Pradesh,Lucknow Grameen,34,211,20,0,1477,2,138,998,0,0,26.85,80.95
2020,Uttar Pradesh,Maharajganj,260,419,56,19,1676,0,127,3274,22,0,26.4710847,81.1807046
2020,Uttar Pradesh,Mahoba,102,207,14,2,1333,0,103,1662,0,0,25.3615939,79.706011
2020,Uttar Pradesh,Mainpuri,131,574,19,133,3049,0,154,7885,49,0,27.2093072,79.0625369
2020,Uttar Pradesh,Mathura,182,1124,127,0,7567,0,187,2094,0,0,27.4955539,77.6855554
2020,Uttar Pradesh,Mau,189,521,105,0,5466,2,128,1372,0,0,26.0390905,83.4985846
2020,Uttar Pradesh,Meerut,287,785,183,0,11233,3,133,5450,0,0,29.0018557,77.7679671
2020,Uttar Pradesh,Mirzapur,139,287,38,21,2087,4,113,1382,17,0,24.9316896,82.6280163
2020,Uttar Pradesh,Moradabad,253,1111,165,0,7780,0,82,5059,0,0,28.8796553,78.8095335
2020,Uttar Pradesh,Muzaffarnagar,134,454,97,20,5236,0,59,2901,24,0,29.4496979,77.7429333
2020,Uttar Pradesh,Pilibhit,257,679,30,0,3084,5,131,3274,0,0,28.4947158,80.1076122
2020,Uttar Pradesh,Pratapgarh,590,1017,268,0,8236,0,540,2336,0,0,25.75,81.75
2020,Uttar Pradesh,Prayagraj,357,1747,1102,28,17017,10,562,7949,0,0,25.4381302,81.8338005
2020,Uttar Pradesh,Raibareilly,426,701,112,0,6067,1,156,2674,0,0,16.3876268,73.7308816
2020,Uttar Pradesh,Rampur,114,423,61,4,2044,0,64,7855,8,0,28.7934728,79.1845806
2020,Uttar Pradesh,Saharanpur,132,762,100,15,4560,6,118,5733,4,0,29.9856799,77.5040646
2020,Uttar Pradesh,Sambhal,149,488,52,0,3168,2,55,2637,0,0,28.4271928,78.5564546
2020,Uttar Pradesh,Sant Kabirnagar,186,288,48,0,1446,6,142,2023,0,0,16.3876268,73.7308816
2020,Uttar Pradesh,Shahjahanpur,163,869,33,0,5298,6,171,8958,0,0,27.9128583,79.7476254
2020,Uttar Pradesh,Shamli,67,279,37,8,1548,0,17,2206,12,0,29.4811508,77.2901344
2020,Uttar Pradesh,Shrawasti,84,281,11,1,1130,0,89,1031,2,0,16.3876268,73.7308816
2020,Uttar Pradesh,Sidharthnagar,161,346,28,0,844,0,116,3436,0,0,16.3876268,73.7308816
2020,Uttar Pradesh,Sitapur,478,1207,52,0,6632,0,359,5217,0,0,27.5026748,80.8335139
2020,Uttar Pradesh,Sonbhadra,142,275,49,0,1991,7,128,1356,0,0,24.4148159,83.0637517
2020,Uttar Pradesh,Sultanpur,199,623,77,20,6291,0,391,2950,10,0,26.2604732,82.2380532
2020,Uttar Pradesh,Unnao,330,913,77,19,4733,3,375,4488,20,0,26.5673264,80.6198193
2020,Uttar Pradesh,Varanasi,422,1083,564,52,9227,21,243,1463,6,0,25.32,83.01
2020,Uttarakhand,Almora,14,25,7,0,104,0,2,174,0,0,29.702651,79.4326318
2020,Uttarakhand,Bageshwar,23,59,1,0,226,0,3,193,0,0,30.0087902,79.9280183
2020,Uttarakhand,Chamoli,12,18,4,0,126,0,0,99,0,0,30.4985956,79.6190537
2020,Uttarakhand,Champawat,24,23,10,0,275,0,2,1442,0,0,29.235032,80.1023068
2020,Uttarakhand,Dehradun,232,641,43,39,2877,2,13,2079,15,0,30.3255646,78.0436813
2020,Uttarakhand,Haridwar,244,659,12,0,3346,12,31,5177,0,5,29.9123514,78.0087178
2020,Uttarakhand,Nainital,135,384,19,7,2077,4,5,29609,2,0,29.294995,79.4162511
2020,Uttarakhand,Pauri Garhwal,24,77,6,2,241,0,7,337,0,0,29.8473168,78.7070479
2020,Uttarakhand,Pithoragarh,27,58,3,2,325,0,2,272,1,2,29.585871,80.215167
2020,Uttarakhand,Rudra Prayag,5,19,10,0,73,0,0,75,0,0,16.3876268,73.7308816
2020,Uttarakhand,Tehri Garhwal,19,41,10,7,210,3,5,364,2,0,30.4658181,78.4837349
2020,Uttarakhand,Udhamsingh Nagar,290,802,115,0,3612,8,17,3485,0,0,16.3876268,73.7308816
2020,Uttarakhand,Uttarkashi,17,40,3,0,282,0,0,208,0,6,30.9635733,78.6362521
2020,West Bengal,Alipurduar,209,566,3,7,1853,27,1,626,10,1,26.4851573,89.5246926
2020,West Bengal,Asansol-Durgapur PC,144,794,25,0,4335,51,14,422,1,10,16.3876268,73.7308816
2020,West Bengal,Bangaon,90,978,16,0,3083,28,0,391,0,1,23.0434655,88.8317765
2020,West Bengal,Bankura,140,522,20,22,2259,47,0,313,3,0,23.132377,87.2081925
2020,West Bengal,Barasat,378,1199,13,0,5682,0,2,333,0,0,22.7191072,88.4826229
2020,West Bengal,Barrackpur PC,425,2571,23,13,8627,248,9,675,1,1,22.9631014,88.4278003
2020,West Bengal,Baruipur Police,553,2401,11,37,9478,91,2,871,17,1,16.3876268,73.7308816
2020,West Bengal,Basirhat,394,1371,2,0,4803,30,0,1005,0,2,22.6611962,88.8660215
2020,West Bengal,Bidhannagar PC,108,439,5,27,2675,71,0,161,4,0,22.590425,88.41692
2020,West Bengal,Birbhum,279,624,29,8,3341,24,1,919,4,1,24.0621532,87.6982823
2020,West Bengal,Chandannagar PC,111,513,4,0,2104,61,3,291,0,1,22.8639237,88.3703496
2020,West Bengal,Coochbehar,435,1103,5,0,3760,34,3,1358,0,0,26.340623,89.4812163
2020,West Bengal,Dakshin Dinajpur,350,432,14,0,2133,13,2,281,0,12,25.385807,88.5063362
2020,West Bengal,Darjeeling,126,302,9,0,1328,12,0,424,0,1,27.0377554,88.263176
2020,West Bengal,Diamond Harbour Police,171,964,2,0,3892,41,0,493,0,0,22.1878691,88.189743
2020,West Bengal,Hooghly Rural Police,235,999,1,0,4123,50,1,525,1,3,16.3876268,73.7308816
2020,West Bengal,Howrah PC,237,913,21,23,5101,131,11,613,2,0,22.5736296,88.3251045
2020,West Bengal,Howrah Rural,261,776,0,0,2745,34,2,316,0,0,16.3876268,73.7308816
2020,West Bengal,Islampur,140,308,9,0,2724,3,0,211,13,3,26.2387742,88.2461426
2020,West Bengal,Jalpaiguri,251,601,5,3,2504,27,0,819,11,5,26.6262805,88.7334485
2020,West Bengal,Jangipur Police District,176,916,3,13,2301,0,0,384,7,0,16.3876268,73.7308816
2020,West Bengal,Jhargram,122,266,20,2,997,21,1,156,2,4,22.4538505,86.9949477
2020,West Bengal,Kalimpong,41,70,39,0,288,7,1,90,0,0,27.0702869,88.4723676
2020,West Bengal,Kolkata,486,2001,172,95,15517,357,18,2760,2,2,22.5726459,88.3638953
2020,West Bengal,Krishnagar,367,1391,25,18,6132,28,0,516,10,0,22.1894844,88.6955123
2020,West Bengal,Malda,609,1479,16,0,8505,0,1,1078,0,4,25.0057449,88.1398483
2020,West Bengal,Murshidabad Police District,655,2696,5,117,10197,48,0,1167,47,0,16.3876268,73.7308816
2020,West Bengal,Paschim Medinipur,495,1454,2,0,7082,72,15,784,0,18,22.3600119,87.4111505
2020,West Bengal,Purab Medinipur,680,1934,16,6,6796,42,14,994,3,0,16.3876268,73.7308816
2020,West Bengal,Purba Bardhaman,391,1850,16,1,7106,54,4,940,0,3,23.3884089,87.9606763
2020,West Bengal,Purulia,108,392,0,5,2531,22,1,337,1,2,23.2020967,86.3228988
2020,West Bengal,Raiganj,220,529,11,47,2882,13,0,252,3,1,25.6271966,88.1317967
2020,West Bengal,Ranaghat,355,1250,1,0,3432,0,0,272,0,0,23.1738124,88.563677
2020,West Bengal,Siliguri PC,275,972,167,0,4152,38,3,3126,0,14,26.7164127,88.4309916
2020,West Bengal,Sundarban Police,223,836,2,0,3030,21,0,271,0,0,21.880011,88.1902977
2021,A&N Islands,Nicobar,22,25,0,0,12,5,0,154,1,0,7.0,93.8
2021,A&N Islands,North & Middle Andaman,31,46,3,2,75,17,0,312,0,0,13.2277143,92.9394925
2021,Andhra Pradesh,Anantapur,301,1102,55,101,15017,1026,131,5930,12,31,14.68,77.6
2021,Andhra Pradesh,Chittoor,107,646,51,23,12697,584,98,2853,5,26,13.325036,79.6480611
2021,Andhra Pradesh,Cuddapah,90,708,20,17,8606,532,111,2314,4,3,14.47,78.82
2021,Andhra Pradesh,East Godavari,206,1221,107,102,9535,826,136,4254,8,36,16.9956639,81.7154378
2021,Andhra Pradesh,Guntur,217,1457,101,54,10587,659,87,1285,3,28,16.2915189,80.4541588
2021,Andhra Pradesh,Guntur Urban,149,1003,211,46,9159,488,74,460,4,17,16.3,80.45
2021,Andhra Pradesh,Krishna,166,1137,47,87,12222,487,70,7396,0,11,16.2135466,81.0277844
2021,Andhra Pradesh,Kurnool,114,1393,84,33,13996,810,233,4452,0,26,15.8309251,78.0425373
2021,Andhra Pradesh,Nellore,113,875,65,21,7880,489,98,139,0,28,14.45,79.98
2021,Andhra Pradesh,Prakasham,91,1185,69,0,12588,515,184,751,0,26,15.6642644,79.4733001
2021,Andhra Pradesh,Rajahmundry,127,592,88,70,5270,333,86,780,3,5,17.0,81.78
2021,Andhra Pradesh,Srikakulam,74,489,64,31,5033,268,76,919,3,14,18.2949307,83.8938844
2021,Andhra Pradesh,Tirupathi Urban,65,363,211,19,5556,290,81,328,0,18,13.63,79.41
2021,Andhra Pradesh,Vijayawada City,260,1466,133,73,9710,656,61,578,4,7,16.52,80.63
2021,Andhra Pradesh,Visakha Rural,81,477,35,5,4475,271,64,3281,16,20,17.69,83.21
2021,Andhra Pradesh,Visakhapatnam,185,1890,323,63,11590,1020,135,441,4,9,17.6935526,83.2921297
2021,Andhra Pradesh,Vizianagaram,169,752,119,29,5307,333,133,1770,0,33,18.1141255,83.4114389
2021,Andhra Pradesh,West Godavari,150,982,91,61,19460,830,156,4521,27,23,16.6443029,81.5885247
2021,Arunachal Pradesh,Anjaw,3,4,0,0,29,0,0,9,0,0,28.1166895,96.8198805
2021,Arunachal Pradesh,Changlang,7,11,0,0,106,0,0,37,0,0,27.2698797,96.0602442
2021,Arunachal Pradesh,Dibang Valley,0,1,0,0,12,0,0,1,0,0,28.8291044,95.9554096
2021,Arunachal Pradesh,Kameng East,3,10,1,0,65,0,0,9,0,0,27.557781,93.0753012
2021,Arunachal Pradesh,Kameng West,5,10,0,0,140,1,0,26,0,0,27.2625165,92.4228984
2021,Arunachal Pradesh,Kamle,2,4,1,0,34,0,0,1,0,0,27.7312325,94.0964663
2021,Arunachal Pradesh,Kra Dadi,0,2,0,0,16,0,0,0,0,0,27.9635418,93.7665654
2021,Arunachal Pradesh,Kurung Kumey,4,10,0,0,36,0,0,5,1,0,27.9863677,93.1578347
2021,Arunachal Pradesh,Leparada,2,3,1,0,30,0,0,4,0,0,27.9211266,94.7409362
2021,Arunachal Pradesh,Lohit,12,18,0,3,90,0,0,9,0,0,28.0350162,96.1713515
2021,Arunachal Pradesh,Longding,4,3,0,0,68,0,0,32,0,0,26.8794546,95.3155652
2021,Arunachal Pradesh,Lower Dibang Valley,9,12,3,0,74,0,0,18,0,0,28.2149563,95.878774
2021,Arunachal Pradesh,Lower Siang,2,6,0,0,63,0,0,6,0,0,27.8006983,94.5650233
2021,Arunachal Pradesh,Namsai,8,8,1,0,95,0,0,28,0,1,27.7140306,96.0159709
2021,Arunachal Pradesh,Pakkessang,3,8,0,0,23,0,0,1,0,0,27.1582856,93.1561502
2021,Arunachal Pradesh,Papum Pare City,55,173,32,0,1043,0,0,100,0,0,27.2863667,93.6187716
2021,Arunachal Pradesh,Papum Pare Rural,0,1,0,0,140,0,0,14,0,0,16.3876268,73.7308816
2021,Arunachal Pradesh,Shiyomi,1,1,0,0,10,0,0,1,0,0,28.6851663,94.2367824
2021,Arunachal Pradesh,Siang,5,4,2,0,43,0,0,1,0,0,28.477492,94.8165573
2021,Arunachal Pradesh,Siang East,16,23,0,0,176,0,0,30,0,0,28.0580363,95.3322182
2021,Arunachal Pradesh,Siang Upper,3,6,0,0,50,0,0,9,0,0,29.1137638,95.3982784
2021,Arunachal Pradesh,Siang West,2,14,1,0,61,0,0,4,0,0,28.1496662,94.8036983
2021,Arunachal Pradesh,Subansiri Lower,8,8,0,0,51,7,0,21,0,0,27.5385824,93.815392
2021,Arunachal Pradesh,Subansiri Upper,6,14,3,0,71,0,0,20,4,0,28.2596054,94.0938106
2021,Arunachal Pradesh,Tawang,1,3,0,0,22,0,0,1,0,0,27.5879186,91.863733
2021,Arunachal Pradesh,Tirap,1,7,0,0,66,0,0,23,0,0,27.030169,95.4979175
2021,Assam,BIEO,0,0,0,0,9,0,0,18,0,0,16.3876268,73.7308816
2021,Assam,Baksa,127,434,52,5,1389,192,0,222,1,0,26.6275689,91.3388551
2021,Assam,Barpeta,383,2276,109,0,6796,92,0,485,0,0,26.345941,91.039708
2021,Assam,Biswanath,129,400,16,0,1270,0,0,78,0,0,26.7938596,93.3591936
2021,Assam,Bongaigaon,147,768,115,0,2972,190,0,367,0,0,26.4800126,90.5580387
2021,Assam,Cachar,309,1332,208,24,7291,400,0,549,8,0,24.75864,92.8816648
2021,Assam,Charaideo,78,198,30,0,604,72,0,184,0,0,27.0697164,95.064263
2021,Assam,Chirang,99,350,24,0,1236,0,0,191,0,0,26.6464231,90.624157
2021,Assam,Darrang,94,1147,33,29,3269,196,0,243,22,0,26.4373482,92.0047145
2021,Assam,Dhemaji,113,478,51,0,1476,75,2,179,0,0,27.5945155,94.7192098
2021,Assam,Dhubri,313,2460,910,0,6569,167,0,1103,0,0,26.132275,90.1249962
2021,Assam,Dibrugarh,116,858,155,0,4684,23,1,546,0,1,27.4844597,94.9019447
2021,Assam,Dima Hasao,9,28,9,0,243,0,0,45,0,0,25.4003625,93.0752292
2021,Assam,Goalpara,205,527,51,0,2402,0,0,159,0,0,26.0491877,90.6001859
2021,Assam,Golaghat,95,803,146,0,2668,6,2,364,0,0,26.5108262,93.9743686
2021,Assam,Guwahati City,445,1880,1282,0,18599,994,3,2066,0,2,26.1805978,91.753943
2021,Assam,Hailakandi,114,890,36,0,3161,44,0,172,0,0,24.6846916,92.5645836
2021,Assam,Hamren,9,38,0,0,259,17,0,37,0,0,25.8449919,92.5748777
2021,Assam,Hojai,183,1132,79,1,3323,83,0,275,3,0,25.9629402,92.981829
2021,Assam,Jorhat,99,989,196,0,4717,1,5,462,0,1,26.7577925,94.2079645
2021,Assam,Kamrup,269,1624,217,29,8432,351,0,799,1,0,26.1468861,91.2227397
2021,Assam,Karbi Anglong,124,179,25,6,1092,0,0,222,5,0,26.0712781,93.4552969
2021,Assam,Karimganj,74,769,43,10,3650,0,0,253,9,1,24.5828196,92.3725487
2021,Assam,Kokrajhar,97,523,69,0,1906,102,0,304,0,5,26.4912104,90.1215209
2021,Assam,Lakhimpur,154,1002,53,0,3161,159,1,384,0,0,27.1763356,94.1992932
2021,Assam,Majuli,27,76,10,0,251,0,0,42,0,0,27.0219529,94.327423
2021,Assam,Morigaon,482,1569,67,31,4163,0,0,444,0,1,26.2552206,92.3285733
2021,Assam,Nagaon,254,1841,172,0,6994,0,0,992,0,0,26.3313646,92.7524763
2021,Assam,Nalbari,97,678,83,11,2750,0,1,308,0,0,26.3533632,91.3983662
2021,Assam,Sadia,33,75,8,0,318,0,0,37,0,0,27.8338439,95.6751942
2021,Assam,Sibsagar,152,760,85,11,2643,81,0,249,0,3,26.9834936,94.6394226
2021,Assam,Sonitpur,86,1157,264,0,4213,0,0,451,0,0,26.7677707,92.7014089
2021,Assam,Tinsukia,197,731,180,0,3885,96,0,391,0,2,27.4879722,95.3601855
2021,Assam,Udalguri,52,488,46,0,1513,169,0,183,0,0,26.7047238,92.0421507
2021,Bihar,Araria,502,420,21,0,3914,0,75,1800,0,29,26.1346459,87.4654062
2021,Bihar,Arwal,56,91,28,15,899,15,34,695,3,0,25.1812832,84.6596648
2021,Bihar,Aurangabad,131,333,29,30,3686,29,171,2573,4,0,24.8033201,84.4110198
2021,Bihar,Bagaha,113,217,14,0,1716,1,90,1018,0,0,27.0590112,84.2064638
2021,Bihar,Banka,81,241,19,5,2855,26,69,1934,0,3,24.8328273,86.8161114
2021,Bihar,Begusarai,47,279,33,0,3876,137,130,2157,0,0,25.5125411,86.0883392
2021,Bihar,Bettiah,209,568,38,0,4781,230,146,2759,0,0,26.8023,84.5074
2021,Bihar,Bhagalpur,209,606,39,0,4719,0,122,2052,0,0,25.2861354,87.1304229
2021,Bihar,Bhojpur,200,577,23,7,6302,37,205,3114,3,0,25.4501182,84.5635193
